id,output,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
100417,0,-5.105,6.027,2.119,7.138,17.086,1.274,3.051,12.897,71.084,60.294,92.713,169.039,53.559,30.998,628.947,2.131,1.462,50.367,1.662,5.599,119.131,21.2,16.411,11.537,6.938,3401394439,2.667,2.512,2.536,2.388
100418,0,-13.226,9.06,13.545,40.348,60.959,5.157,7.792,33.961,27.03,130.171,195.094,112.408,42.555,39.221,83.952,0.836,0.78,21.052,2.626,7.823,55.207,71.193,45.356,30.129,11.471,1939174678,0.833,-0.037,0.931,-0.041
100419,0,6.679,-5.9,5.153,11.316,13.893,2.513,3.085,21.754,46.193,139.811,144.64,90.899,27.087,45.874,125.245,0.622,0.622,14.047,2.05,4.503,71.428,7.654,6.557,3.571,1.741,1856519479,1.415,0.678,1.401,0.671
100420,0,10.754,-17.787,4.408,11.036,15.343,2.447,3.401,22.352,29.695,112.853,171.285,131.534,9.232,41.533,378.761,1.283,0.179,33.864,1.801,4.51,51.774,-10.043,-9.4,-5.645,-3.133,995091788,4.657,2.239,3.777,1.816
100421,0,27.047,96.772,11.692,66.838,98.024,5.209,7.639,67.674,24.787,83.884,100.889,279.403,156.96,18.644,163.902,1.426,1.419,48.967,2.244,12.83,64.337,-5.171,-3.515,-2.9,-1.292,3701980553,1.991,1.833,2.091,1.925
100422,0,7.687,8.908,3.261,10.342,34.89,2.641,8.911,23.529,53.802,74.198,90.082,158.886,55.213,31.837,410.227,4.328,4.328,57.978,1.234,3.915,40.982,12.086,8.378,5.736,4.646,1690481761,2.277,2.146,2.491,2.348
100423,0,26.451,5.752,2.157,9.517,26.032,0.922,2.523,22.85,19.891,104.83,118.139,316.7,47.027,21.564,117.166,0.624,0.244,29.544,2.338,10.317,36.006,25.996,21.413,16.559,7.081,2932650200,4.11,-2.112,5.272,-2.709
100424,0,24.304,11.246,7.367,18.706,24.505,4.423,5.794,20.175,26.472,102.952,139.017,98.538,53.62,39.657,354.782,1.748,1.354,49.852,1.665,4.228,24.803,-3.144,-2.332,-1.413,-0.848,1994606163,4.651,3.866,4.032,3.352
100425,0,5.639,14.862,3.014,7.958,12.456,1.526,2.388,13.043,36.288,122.362,193.248,77.704,81.967,38.51,169.852,1.26,1.128,36.616,1.975,5.214,36.173,33.699,19.409,12.057,6.104,546865557,2.265,1.835,2.164,1.753
100426,0,53.455,6.473,2.257,7.079,24.188,1.186,4.053,19.64,40.88,94.338,98.769,236.535,18.777,28.144,262.371,1.384,0.84,48.996,1.902,5.967,60.474,-15.724,-14.014,-9.546,-5.017,1654006207,4.653,2.081,5.834,2.609
100427,0,85.166,184.417,14.907,45.91,56.147,8.729,10.676,41.823,60.72,98.294,112.868,113.257,111.413,30.8,199.084,2.247,2.247,39.102,1.707,5.259,108.053,223.289,108.5,73.269,42.905,3025719745,0.754,0.533,0.744,0.526
100428,0,7.247,30.629,4.763,21.721,31.788,1.315,1.925,14.492,21.157,100.271,101.975,334.889,25.94,21.699,109.339,0.224,0.088,10.329,3.62,16.511,48.533,3.135,2.901,2.265,0.625,2637547971,1.129,-0.166,1.176,-0.173
100429,0,2.812,23.555,0.8,1.8,11.08,0.675,4.155,19.464,33.6,74.463,171.299,121.565,3.983,44.336,771.428,2.337,2.233,43.666,1.185,2.666,41.823,-8.853,-8.652,-4.804,-4.051,646810985,7.627,7.053,9.689,8.959
100430,0,-2.782,-15.003,1.529,6.776,21.168,1.899,5.932,29.764,32.519,53.418,113.016,161.166,147.672,24.459,157.023,6.004,4.648,59.57,0.805,3.568,22.416,19.324,9.631,7.457,9.26,1797979844,8.025,7.467,6.623,6.163
100431,0,-22.327,8.601,4.403,13.164,34.175,2.202,5.717,43.048,16.158,129.264,141.236,159.949,3.754,37.921,329.389,2.625,2.491,37.494,1.999,5.977,22.33,58.867,57.687,38.389,19.199,726332804,2.152,0.49,2.206,0.502
100432,0,-10.124,51.631,6.507,24,35.142,2.711,3.969,28.494,41.668,188.194,198.919,110.204,117.006,30.561,320.06,0.839,0.634,40.722,2.4,8.852,81.368,64.602,26.607,19.393,8.079,3873113443,1.326,1.264,1.26,1.201
100433,0,-19.545,-10.551,4.378,17.473,34.139,2.522,4.928,32.987,24.385,94.676,168.776,172.029,73.514,28.939,373.504,2.444,2.289,55.515,1.735,6.927,46.345,14.382,10.516,7.881,4.54,628403262,3.15,2.272,2.98,2.15
100434,0,-10.574,-17.29,1.433,5.479,16.095,1.065,3.129,16.906,30.637,233.208,264.925,89.333,170,27.829,158.288,2.263,2.263,49.072,1.345,5.143,32.078,86.12,29.368,21.684,16.111,460181077,7.053,2.666,6.612,2.5
100435,0,-14.591,-22.55,2.754,13.291,23.015,2.4,4.157,19.953,23.445,142.886,178.081,204.568,129.695,23.027,171.136,1.756,1.176,40.775,1.147,5.536,22.201,6.569,4.08,3.235,2.819,1455057765,5.436,4,5.167,3.802
100436,0,-21.836,12.096,6.39,18.205,21.087,2.161,2.503,12.461,31.473,142.438,177.086,118.667,30.012,40.212,287.104,0.583,0.505,31.402,2.956,8.423,41.379,1.403,1.204,0.781,0.264,4048184010,2.212,1.625,1.916,1.407
100437,0,-2.098,29.257,3.556,12.893,23.736,2.515,4.629,27.09,33.911,94.871,97.15,145.041,99.173,29.051,210.112,1.8,1.8,38.615,1.414,5.126,40.29,5.042,3.18,2.303,1.629,1186555094,2.566,2.433,2.566,2.433
100438,0,-7.841,96.905,12.891,74.226,78.35,3.857,4.071,25.85,15.649,74.654,98.387,326.315,6.516,23.103,214.096,0.66,0.66,61.609,3.342,19.243,41.301,42.024,41.386,34.198,10.232,876346271,2.844,1.866,2.563,1.681
100439,0,32.477,59.724,3.705,16.822,9.855,1.238,0.725,5.502,16.796,88.627,122.06,366.614,5.485,21.181,134.539,0.738,0.625,30.378,2.991,13.578,22.796,9.252,9.121,7.112,2.377,1342216958,8.318,5.736,4.103,2.829
100440,0,-14.171,-13.838,11.752,41.454,57.454,7.96,11.033,51.973,38.006,168.874,196.026,58.076,65.384,44.75,1169.23,3.212,3.212,52.151,1.476,5.207,56.907,-28.405,-14.1,-10.103,-6.843,272129693,1.929,1.91,1.917,1.898
100441,0,-3.222,-66.986,-2.299,-8.841,-6.362,-25.407,-18.284,-21.777,121.786,43.943,85.069,268.494,24.258,25.461,186.898,14.61,13.22,62.754,0.187,0.443,14.377,-20.605,-17.766,-13.145,-71.449,1191929138,23.921,22.918,15.171,14.534
100442,0,6.291,-25.464,1.072,1.606,2.511,2.446,3.825,15.779,47.139,26.367,83.835,47.091,3.762,66.289,60.486,1.734,1.734,15.828,0.438,0.656,16.377,27.266,24.692,8.208,18.727,1059700436,2.109,1.982,2.067,1.942
100443,0,-6.251,13.911,7.117,24.512,31.246,3.325,4.239,34.62,19.678,76.692,125.634,149.263,61.473,32.181,593.174,1.426,1.282,49.966,2.14,7.37,51.59,19.551,15.492,10.993,5.136,2455642323,4.214,3.964,3.478,3.272
100444,0,8.971,30.146,9.14,28.34,34.965,5.169,6.378,38,17.683,52.125,99.047,188.646,2.245,34.377,347.466,1.436,0.496,46.923,1.768,5.481,39.268,-1.769,-1.717,-1.163,-0.657,1316918058,3.448,2.682,2.735,2.127
100445,0,0.977,30.039,2.063,6.374,5.912,1.759,1.631,6.324,39.221,71.542,110.826,202.596,0.895,32.949,147.544,2.141,1.351,38.731,1.172,3.623,27.717,15.582,15.296,10.345,8.822,1538270181,9.181,8.489,5.659,5.232
100446,0,17.286,42.898,13.368,29.573,34.774,7.278,8.558,31.464,38.587,136.676,146.509,103.564,10.437,46.728,206.757,0.963,0.762,19.343,1.836,4.063,45.389,25.698,22.613,12.391,6.746,2682606745,1.008,0.946,1.027,0.964
100447,0,-16.501,-2.303,4.175,14.136,17.578,2.038,2.534,19.589,28.834,44.665,94.998,146.9,55.855,33.029,83.107,1.178,0.815,42.851,2.048,6.935,41.938,8.093,5.72,4.03,1.967,3253670909,3.45,3.283,2.969,2.826
100448,0,-12.259,12.181,1.507,3.952,4.11,2.104,2.188,17.808,64.104,435.443,475.527,40.862,124.482,37.686,434.375,4.208,0.505,44.834,0.716,1.878,29.182,40.305,12.865,7.958,11.111,761564841,5.702,5.256,4.058,3.741
100449,0,-25.082,63.125,4.728,37.373,56.421,4.205,6.349,40.686,29.047,38.448,40.137,314.533,129.934,18.366,128.571,2.711,2.695,57.948,1.124,8.886,31.787,8.808,6.124,5.349,4.758,1788741712,5.681,5.648,5.05,5.02
100450,0,-3.737,14.126,3.186,13.003,16.325,1.459,1.832,14.601,29.321,52.128,81.726,229.13,54.611,26.059,73.285,0.856,0.856,24.623,2.182,8.906,53.481,19.814,15.164,11.447,5.244,3695439024,1.972,1.617,1.73,1.419
100451,0,0.188,36.46,2.237,4.618,6.475,0.956,1.341,18.481,21.899,79.657,97.591,75.574,26.053,49.596,155.555,0.332,0.332,14.703,2.338,4.826,29.109,13.958,9.764,5.034,2.152,2105590892,1.487,1.161,1.375,1.073
100452,0,-26.924,70.376,7.772,39.592,59.502,3.332,5.008,16.125,34.917,58.909,92.509,279.471,31.097,24.356,117.391,1.79,1.466,29.455,2.332,11.88,46.147,65.544,57.032,45.836,19.653,1833532206,1.983,1.906,1.9,1.827
100453,0,-13.437,-29.722,0.528,1.915,6.566,0.445,1.528,5.345,39.666,39.689,150.11,122.222,118.699,29.332,133.333,3.312,3.248,50.635,1.186,4.295,34.982,13.573,6.68,4.835,4.076,622762233,14.477,14.227,7.321,7.195
100454,0,15.811,10.755,6.847,16.315,23.684,3.81,5.531,29.508,25.053,71.584,98.724,133.576,3.649,42.153,214.285,1.659,0.983,43.589,1.796,4.281,35.56,72.749,56.137,32.578,18.131,407624151,2.972,2.797,2.759,2.597
100455,0,-1.99,27.602,3.254,15.625,14.741,2.567,2.422,10.225,40.065,90.807,179.958,93.48,198.092,25.538,195.47,3.584,3.089,55.932,1.267,6.085,42.355,-6.658,-2.417,-1.913,-1.509,1724936677,8.368,7.829,4.762,4.455
100456,0,3.402,46.783,12.495,63.194,89.174,5.516,7.784,35.607,26.885,64.98,98.333,284.136,8.637,25.459,136.429,1.644,1.44,40.177,2.265,11.455,50.121,19.332,18.719,15.017,6.629,2631829459,1.713,1.451,1.78,1.508
100457,0,6.668,-14.152,1.012,5.597,20.398,0.69,2.514,12.211,26.597,83.224,182.312,280.952,178.021,17.889,152.259,3.527,3.511,18.13,1.466,8.11,30.997,-5.607,-3.103,-2.541,-1.732,1734416632,3.36,2.914,2.255,1.956
100458,0,-7.045,25.44,6.594,30.174,43.907,2.61,3.798,26.737,26.819,68.256,100.854,240.994,64.493,24.661,247.308,0.953,0.953,20.854,2.526,11.558,54.576,34.821,25.534,19.953,7.898,1602716931,0.924,0.879,0.931,0.886
100459,0,-0.16,26.447,5.061,19.068,27.272,3.028,4.33,15.912,38.244,98.807,143.141,205.306,49.183,28.209,198.181,1.161,1.161,23.373,1.671,6.297,58.917,26.122,20.512,15.067,9.014,1086145318,1.353,0.806,1.348,0.803
